labels,source,path
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S11T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S05T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S15T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S16T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S06T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S11T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S07T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S17T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S17T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S07T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S07T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S17T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S17T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S07T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S17T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S07T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S18T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S08T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S09T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S16T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S06T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S10T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S11T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S07T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S17T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S11T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S12T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S06T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S16T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S16T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S06T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S06T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S16T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S05T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S15T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S06T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S16T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S09T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S16T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S06T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S06T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S16T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S12T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S11T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S07T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S17T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S18T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S08T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S16T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S06T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S17T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S07T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S17T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S07T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S07T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S17T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S18T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S08T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S17T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S07T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S11T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S16T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S06T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S10T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S05T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S15T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S07T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S17T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S06T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S15T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S16T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S05T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S05T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S15T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S16T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S06T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S12T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S11T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S05T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S15T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S12T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S11T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S05T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S15T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S09T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S10T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S06T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S16T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S06T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S15T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S16T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S05T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S05T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S15T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S12T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S12T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S12T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S10T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S09T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S12T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S17T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S07T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S18T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S08T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S17T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S07T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S12T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S18T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S12T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S08T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S12T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S12T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S11T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S05T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S15T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S09T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S06T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S16T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S12T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S11T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S11T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S12T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S05T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S15T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S10T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S11T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S17T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S07T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S12T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S18T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S08T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S11T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S11T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S08T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S18T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S11T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S09T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S10T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S06T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S16T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S16T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S05T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S06T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S15T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S17T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S07T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S18T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S11T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S08T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S10T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S06T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S16T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S10T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S09T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S18T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S08T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S12T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S08T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S18T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S11T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S05T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S15T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S09T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S06T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S16T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S17T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S07T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S12T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S11T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S12T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S08T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S11T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S18T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S12T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S17T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S07T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S11T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S10T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S09T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S09T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S11T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S18T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S08T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S17T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S07T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S12T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S10T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S09T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S06T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S16T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S09T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S10T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S10T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S17T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S07T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S11T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S07T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S17T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S08T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S18T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S05T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S15T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S09T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S10T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S06T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S16T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S08T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S18T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S11T03.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S12T01.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S11T02.flac
sad,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S11T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P003S15T03.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P003S05T03.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P112S10T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P009S06T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P009S16T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P008S11T03.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P005S08T03.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P005S18T03.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P101S07T03.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P101S17T03.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P113S06T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P113S16T01.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P008S10T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P006S15T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P006S05T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P111S09T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P112S05T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P101S16T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P112S15T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P101S06T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P005S09T02.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P009S17T03.flac
neutral,KSUEmotions,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P009S07T03.flac
